manifest_file_path,normalized_path,audit_section,audit_heading,audited,reason,evidence_refs,verdict
options-bot/logs/live_20260304_212206.log.4,options-bot/logs/live_20260304_212206.log.4,Other,options-bot/logs/live_20260304_212206.log.4,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260304_212206.log.5,options-bot/logs/live_20260304_212206.log.5,Other,options-bot/logs/live_20260304_212206.log.5,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_095027.log,options-bot/logs/live_20260305_095027.log,Other,options-bot/logs/live_20260305_095027.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_105516.log,options-bot/logs/live_20260305_105516.log,Other,options-bot/logs/live_20260305_105516.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_110230.log,options-bot/logs/live_20260305_110230.log,Other,options-bot/logs/live_20260305_110230.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_113337.log,options-bot/logs/live_20260305_113337.log,Other,options-bot/logs/live_20260305_113337.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_113429.log,options-bot/logs/live_20260305_113429.log,Other,options-bot/logs/live_20260305_113429.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_115522.log,options-bot/logs/live_20260305_115522.log,Other,options-bot/logs/live_20260305_115522.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_115706.log,options-bot/logs/live_20260305_115706.log,Other,options-bot/logs/live_20260305_115706.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_133756.log,options-bot/logs/live_20260305_133756.log,Other,options-bot/logs/live_20260305_133756.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_151049.log,options-bot/logs/live_20260305_151049.log,Other,options-bot/logs/live_20260305_151049.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_160326.log,options-bot/logs/live_20260305_160326.log,Other,options-bot/logs/live_20260305_160326.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_161215.log,options-bot/logs/live_20260305_161215.log,Other,options-bot/logs/live_20260305_161215.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260305_164107.log,options-bot/logs/live_20260305_164107.log,Other,options-bot/logs/live_20260305_164107.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260306_091720.log,options-bot/logs/live_20260306_091720.log,Other,options-bot/logs/live_20260306_091720.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260306_091751.log,options-bot/logs/live_20260306_091751.log,Other,options-bot/logs/live_20260306_091751.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260306_092401.log,options-bot/logs/live_20260306_092401.log,Other,options-bot/logs/live_20260306_092401.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260306_093411.log,options-bot/logs/live_20260306_093411.log,Other,options-bot/logs/live_20260306_093411.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260306_100231.log,options-bot/logs/live_20260306_100231.log,Other,options-bot/logs/live_20260306_100231.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260306_100244.log,options-bot/logs/live_20260306_100244.log,Other,options-bot/logs/live_20260306_100244.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260309_094722.log,options-bot/logs/live_20260309_094722.log,Other,options-bot/logs/live_20260309_094722.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260309_094744.log,options-bot/logs/live_20260309_094744.log,Other,options-bot/logs/live_20260309_094744.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260309_114220.log,options-bot/logs/live_20260309_114220.log,Other,options-bot/logs/live_20260309_114220.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260309_114452.log,options-bot/logs/live_20260309_114452.log,Other,options-bot/logs/live_20260309_114452.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260309_114452.log.2,options-bot/logs/live_20260309_114452.log.2,Other,options-bot/logs/live_20260309_114452.log.2,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260309_114452.log.5,options-bot/logs/live_20260309_114452.log.5,Other,options-bot/logs/live_20260309_114452.log.5,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260310_093450.log,options-bot/logs/live_20260310_093450.log,Other,options-bot/logs/live_20260310_093450.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260310_093503.log,options-bot/logs/live_20260310_093503.log,Other,options-bot/logs/live_20260310_093503.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260310_105137.log,options-bot/logs/live_20260310_105137.log,Other,options-bot/logs/live_20260310_105137.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260310_105152.log,options-bot/logs/live_20260310_105152.log,Other,options-bot/logs/live_20260310_105152.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260310_105152.log.2,options-bot/logs/live_20260310_105152.log.2,Other,options-bot/logs/live_20260310_105152.log.2,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260310_105152.log.5,options-bot/logs/live_20260310_105152.log.5,Other,options-bot/logs/live_20260310_105152.log.5,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_083526.log,options-bot/logs/live_20260311_083526.log,Other,options-bot/logs/live_20260311_083526.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_083544.log,options-bot/logs/live_20260311_083544.log,Other,options-bot/logs/live_20260311_083544.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_094202.log,options-bot/logs/live_20260311_094202.log,Other,options-bot/logs/live_20260311_094202.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_094222.log,options-bot/logs/live_20260311_094222.log,Other,options-bot/logs/live_20260311_094222.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_095244.log,options-bot/logs/live_20260311_095244.log,Other,options-bot/logs/live_20260311_095244.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_095957.log,options-bot/logs/live_20260311_095957.log,Other,options-bot/logs/live_20260311_095957.log,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_095957.log.1,options-bot/logs/live_20260311_095957.log.1,Other,options-bot/logs/live_20260311_095957.log.1,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/logs/live_20260311_095957.log.5,options-bot/logs/live_20260311_095957.log.5,Other,options-bot/logs/live_20260311_095957.log.5,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/main.py,options-bot/main.py,Python,options-bot/main.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/__init__.py,options-bot/ml/__init__.py,Python,options-bot/ml/__init__.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/__pycache__/__init__.cpython-313.pyc,options-bot/ml/__pycache__/__init__.cpython-313.pyc,Other,options-bot/ml/__pycache__/__init__.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/ensemble_predictor.cpython-313.pyc,options-bot/ml/__pycache__/ensemble_predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/ensemble_predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/ev_filter.cpython-313.pyc,options-bot/ml/__pycache__/ev_filter.cpython-313.pyc,Other,options-bot/ml/__pycache__/ev_filter.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/feedback_queue.cpython-313.pyc,options-bot/ml/__pycache__/feedback_queue.cpython-313.pyc,Other,options-bot/ml/__pycache__/feedback_queue.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/incremental_trainer.cpython-313.pyc,options-bot/ml/__pycache__/incremental_trainer.cpython-313.pyc,Other,options-bot/ml/__pycache__/incremental_trainer.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/lgbm_predictor.cpython-313.pyc,options-bot/ml/__pycache__/lgbm_predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/lgbm_predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/lgbm_trainer.cpython-313.pyc,options-bot/ml/__pycache__/lgbm_trainer.cpython-313.pyc,Other,options-bot/ml/__pycache__/lgbm_trainer.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/liquidity_filter.cpython-313.pyc,options-bot/ml/__pycache__/liquidity_filter.cpython-313.pyc,Other,options-bot/ml/__pycache__/liquidity_filter.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/predictor.cpython-313.pyc,options-bot/ml/__pycache__/predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/regime_adjuster.cpython-313.pyc,options-bot/ml/__pycache__/regime_adjuster.cpython-313.pyc,Other,options-bot/ml/__pycache__/regime_adjuster.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/scalp_predictor.cpython-313.pyc,options-bot/ml/__pycache__/scalp_predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/scalp_predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/scalp_trainer.cpython-313.pyc,options-bot/ml/__pycache__/scalp_trainer.cpython-313.pyc,Other,options-bot/ml/__pycache__/scalp_trainer.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/swing_classifier_predictor.cpython-313.pyc,options-bot/ml/__pycache__/swing_classifier_predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/swing_classifier_predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/swing_classifier_trainer.cpython-313.pyc,options-bot/ml/__pycache__/swing_classifier_trainer.cpython-313.pyc,Other,options-bot/ml/__pycache__/swing_classifier_trainer.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/tft_predictor.cpython-313.pyc,options-bot/ml/__pycache__/tft_predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/tft_predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/tft_trainer.cpython-313.pyc,options-bot/ml/__pycache__/tft_trainer.cpython-313.pyc,Other,options-bot/ml/__pycache__/tft_trainer.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/trainer.cpython-313.pyc,options-bot/ml/__pycache__/trainer.cpython-313.pyc,Other,options-bot/ml/__pycache__/trainer.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/__pycache__/xgboost_predictor.cpython-313.pyc,options-bot/ml/__pycache__/xgboost_predictor.cpython-313.pyc,Other,options-bot/ml/__pycache__/xgboost_predictor.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/ensemble_predictor.py,options-bot/ml/ensemble_predictor.py,Python,options-bot/ml/ensemble_predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/ev_filter.py,options-bot/ml/ev_filter.py,Python,options-bot/ml/ev_filter.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/feature_engineering/__init__.py,options-bot/ml/feature_engineering/__init__.py,Python,options-bot/ml/feature_engineering/__init__.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/feature_engineering/__pycache__/__init__.cpython-313.pyc,options-bot/ml/feature_engineering/__pycache__/__init__.cpython-313.pyc,Other,options-bot/ml/feature_engineering/__pycache__/__init__.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/feature_engineering/__pycache__/base_features.cpython-313.pyc,options-bot/ml/feature_engineering/__pycache__/base_features.cpython-313.pyc,Other,options-bot/ml/feature_engineering/__pycache__/base_features.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/feature_engineering/__pycache__/general_features.cpython-313.pyc,options-bot/ml/feature_engineering/__pycache__/general_features.cpython-313.pyc,Other,options-bot/ml/feature_engineering/__pycache__/general_features.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/feature_engineering/__pycache__/scalp_features.cpython-313.pyc,options-bot/ml/feature_engineering/__pycache__/scalp_features.cpython-313.pyc,Other,options-bot/ml/feature_engineering/__pycache__/scalp_features.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/feature_engineering/__pycache__/swing_features.cpython-313.pyc,options-bot/ml/feature_engineering/__pycache__/swing_features.cpython-313.pyc,Other,options-bot/ml/feature_engineering/__pycache__/swing_features.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/ml/feature_engineering/base_features.py,options-bot/ml/feature_engineering/base_features.py,Python,options-bot/ml/feature_engineering/base_features.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/feature_engineering/general_features.py,options-bot/ml/feature_engineering/general_features.py,Python,options-bot/ml/feature_engineering/general_features.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/feature_engineering/scalp_features.py,options-bot/ml/feature_engineering/scalp_features.py,Python,options-bot/ml/feature_engineering/scalp_features.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/feature_engineering/swing_features.py,options-bot/ml/feature_engineering/swing_features.py,Python,options-bot/ml/feature_engineering/swing_features.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/feedback_queue.py,options-bot/ml/feedback_queue.py,Python,options-bot/ml/feedback_queue.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/incremental_trainer.py,options-bot/ml/incremental_trainer.py,Python,options-bot/ml/incremental_trainer.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/lgbm_predictor.py,options-bot/ml/lgbm_predictor.py,Python,options-bot/ml/lgbm_predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/lgbm_trainer.py,options-bot/ml/lgbm_trainer.py,Python,options-bot/ml/lgbm_trainer.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/liquidity_filter.py,options-bot/ml/liquidity_filter.py,Python,options-bot/ml/liquidity_filter.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/predictor.py,options-bot/ml/predictor.py,Python,options-bot/ml/predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/regime_adjuster.py,options-bot/ml/regime_adjuster.py,Python,options-bot/ml/regime_adjuster.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/scalp_predictor.py,options-bot/ml/scalp_predictor.py,Python,options-bot/ml/scalp_predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/scalp_trainer.py,options-bot/ml/scalp_trainer.py,Python,options-bot/ml/scalp_trainer.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/swing_classifier_predictor.py,options-bot/ml/swing_classifier_predictor.py,Python,options-bot/ml/swing_classifier_predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/swing_classifier_trainer.py,options-bot/ml/swing_classifier_trainer.py,Python,options-bot/ml/swing_classifier_trainer.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/tft_predictor.py,options-bot/ml/tft_predictor.py,Python,options-bot/ml/tft_predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/tft_trainer.py,options-bot/ml/tft_trainer.py,Python,options-bot/ml/tft_trainer.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/trainer.py,options-bot/ml/trainer.py,Python,options-bot/ml/trainer.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/ml/xgboost_predictor.py,options-bot/ml/xgboost_predictor.py,Python,options-bot/ml/xgboost_predictor.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/models/.gitkeep,options-bot/models/.gitkeep,Other,options-bot/models/.gitkeep,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/models/ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_171859fb.joblib,options-bot/models/ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_171859fb.joblib,Other,options-bot/models/ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_171859fb.joblib,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/models/ad48bf20-1913-4f40-b028-0580c9f48168_swing_cls_TSLA_ce4bfaf5.joblib,options-bot/models/ad48bf20-1913-4f40-b028-0580c9f48168_swing_cls_TSLA_ce4bfaf5.joblib,Other,options-bot/models/ad48bf20-1913-4f40-b028-0580c9f48168_swing_cls_TSLA_ce4bfaf5.joblib,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/requirements.txt,options-bot/requirements.txt,Other,options-bot/requirements.txt,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/risk/__init__.py,options-bot/risk/__init__.py,Python,options-bot/risk/__init__.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/risk/__pycache__/__init__.cpython-313.pyc,options-bot/risk/__pycache__/__init__.cpython-313.pyc,Other,options-bot/risk/__pycache__/__init__.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/risk/__pycache__/risk_manager.cpython-313.pyc,options-bot/risk/__pycache__/risk_manager.cpython-313.pyc,Other,options-bot/risk/__pycache__/risk_manager.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/risk/risk_manager.py,options-bot/risk/risk_manager.py,Python,options-bot/risk/risk_manager.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/__pycache__/audit_verify.cpython-313.pyc,options-bot/scripts/__pycache__/audit_verify.cpython-313.pyc,Other,options-bot/scripts/__pycache__/audit_verify.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/backtest.cpython-313.pyc,options-bot/scripts/__pycache__/backtest.cpython-313.pyc,Other,options-bot/scripts/__pycache__/backtest.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/diagnose_strategy.cpython-313.pyc,options-bot/scripts/__pycache__/diagnose_strategy.cpython-313.pyc,Other,options-bot/scripts/__pycache__/diagnose_strategy.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/phase6_checkpoint.cpython-313.pyc,options-bot/scripts/__pycache__/phase6_checkpoint.cpython-313.pyc,Other,options-bot/scripts/__pycache__/phase6_checkpoint.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/startup_check.cpython-313.pyc,options-bot/scripts/__pycache__/startup_check.cpython-313.pyc,Other,options-bot/scripts/__pycache__/startup_check.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/test_features.cpython-313.pyc,options-bot/scripts/__pycache__/test_features.cpython-313.pyc,Other,options-bot/scripts/__pycache__/test_features.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/test_providers.cpython-313.pyc,options-bot/scripts/__pycache__/test_providers.cpython-313.pyc,Other,options-bot/scripts/__pycache__/test_providers.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/train_model.cpython-313.pyc,options-bot/scripts/__pycache__/train_model.cpython-313.pyc,Other,options-bot/scripts/__pycache__/train_model.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/validate_data.cpython-313.pyc,options-bot/scripts/__pycache__/validate_data.cpython-313.pyc,Other,options-bot/scripts/__pycache__/validate_data.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/validate_model.cpython-313.pyc,options-bot/scripts/__pycache__/validate_model.cpython-313.pyc,Other,options-bot/scripts/__pycache__/validate_model.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/__pycache__/walk_forward_backtest.cpython-313.pyc,options-bot/scripts/__pycache__/walk_forward_backtest.cpython-313.pyc,Other,options-bot/scripts/__pycache__/walk_forward_backtest.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/scripts/audit_verify.py,options-bot/scripts/audit_verify.py,Python,options-bot/scripts/audit_verify.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/backtest.py,options-bot/scripts/backtest.py,Python,options-bot/scripts/backtest.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/diagnose_strategy.py,options-bot/scripts/diagnose_strategy.py,Python,options-bot/scripts/diagnose_strategy.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/startup_check.py,options-bot/scripts/startup_check.py,Python,options-bot/scripts/startup_check.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/test_features.py,options-bot/scripts/test_features.py,Python,options-bot/scripts/test_features.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/test_providers.py,options-bot/scripts/test_providers.py,Python,options-bot/scripts/test_providers.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/train_model.py,options-bot/scripts/train_model.py,Python,options-bot/scripts/train_model.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/validate_data.py,options-bot/scripts/validate_data.py,Python,options-bot/scripts/validate_data.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/validate_model.py,options-bot/scripts/validate_model.py,Python,options-bot/scripts/validate_model.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/scripts/walk_forward_backtest.py,options-bot/scripts/walk_forward_backtest.py,Python,options-bot/scripts/walk_forward_backtest.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/start_bot.bat,options-bot/start_bot.bat,Other,options-bot/start_bot.bat,YES,,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/strategies/__init__.py,options-bot/strategies/__init__.py,Python,options-bot/strategies/__init__.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/strategies/__pycache__/__init__.cpython-313.pyc,options-bot/strategies/__pycache__/__init__.cpython-313.pyc,Other,options-bot/strategies/__pycache__/__init__.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/strategies/__pycache__/base_strategy.cpython-313.pyc,options-bot/strategies/__pycache__/base_strategy.cpython-313.pyc,Other,options-bot/strategies/__pycache__/base_strategy.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/strategies/__pycache__/general_strategy.cpython-313.pyc,options-bot/strategies/__pycache__/general_strategy.cpython-313.pyc,Other,options-bot/strategies/__pycache__/general_strategy.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/strategies/__pycache__/scalp_strategy.cpython-313.pyc,options-bot/strategies/__pycache__/scalp_strategy.cpython-313.pyc,Other,options-bot/strategies/__pycache__/scalp_strategy.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/strategies/__pycache__/swing_strategy.cpython-313.pyc,options-bot/strategies/__pycache__/swing_strategy.cpython-313.pyc,Other,options-bot/strategies/__pycache__/swing_strategy.cpython-313.pyc,YES,__pycache__ bytecode — added to audit as build artifact,03_FILE_BY_FILE_AUDIT.md#Other,PASS
options-bot/strategies/base_strategy.py,options-bot/strategies/base_strategy.py,Python,options-bot/strategies/base_strategy.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
options-bot/strategies/general_strategy.py,options-bot/strategies/general_strategy.py,Python,options-bot/strategies/general_strategy.py,YES,,03_FILE_BY_FILE_AUDIT.md#Python,PASS
